4.68064644,5.48152658,
3.989418897,3.951689947,
5.529190038,3.945150591,
4.641030459,3.519064281,
6.304310619,6.08414884,
5.304171171,4.939009658,
4.843984705,4.799208536,
4.056339735,3.75842034,
4.138939598,3.50809507,
4.135174651,5.426693428,
4.990631642,3.690490633,
4.519829915,6.205560357,
5.977488692,6.449608814,
6.429153371,6.17556324,
3.619152499,5.838196391,
4.357041917,3.124944209,
4.395201549,5.808005482,
3.993048237,4.397218014,
5.453587063,5.126758035,
5.767033688,4.614900148,
4.699726514,4.147383791,
4.697938168,3.809856302,
4.741596437,6.001714074,
3.233633535,4.991066328,
4.755990898,3.515129286,
6.018215417,3.468405541,
4.142993817,3.704524955,
5.922339362,5.617024918,
4.880994045,6.968055919,
6.277409313,3.908711313,
5.858750543,3.830150348,
4.826564368,6.394781692,
3.457168802,5.098862273,
4.195304163,6.585174746,
4.577955145,4.671232544,
6.344943651,5.224511565,
6.724815576,4.240651305,
4.258835246,4.986481319,
4.475871041,6.928480146,
5.183758237,5.608437893,
3.809654091,5.735615324,
5.688559233,6.576764555,
5.212144932,6.133553506,
6.317897104,6.048919529,
4.196286975,6.729227785,
5.248500883,5.835200492,
3.569427142,4.025190871,
4.34196433,4.566154202,
4.390908729,4.741312125,
3.7160281,5.794619424,
6.372461328,4.39522492,
3.903978945,6.557299692,
5.568418795,4.806832048,
6.103804783,6.314059597,
5.271193838,6.415975627,
5.027405871,5.329515538,
4.836456097,4.208590628,
4.72216334,4.942648902,
3.420634004,5.725570251,
6.276820649,6.027723303,
4.878855455,3.075069081,
6.090213987,4.232260578,
4.417876301,6.38317128,
4.494625825,3.674114641,
3.975483572,3.824444343,
4.479600375,6.116553836,
5.825952825,3.901516472,
5.62109799,6.479529183,
6.182381372,4.099505468,
6.214331855,5.883991876,
5.524174568,5.208668125,
5.29922432,3.153947098,
4.096870547,6.215838073,
5.48727516,4.827092685,
5.881899257,4.489666634,
5.419171474,3.14310843,
5.386059698,6.49119472,
4.586348161,6.19954899,
4.283159461,5.188308793,
6.585268184,6.152036849,
3.903331394,3.724007864,
6.485094728,5.98349615,
6.213529176,6.049256157,
4.80320774,4.407998316,
4.305116016,5.808308572,
5.980055574,6.043829992,
4.638503122,4.651980713,
4.989296005,5.691048302,
5.659528761,3.704422174,
5.572731207,6.757429935,
4.539488386,5.96476429,
6.182011423,4.124064836,
6.126506555,3.597540646,
5.084114179,4.796018098,
6.558390271,6.146755479,
3.759585567,6.170190678,
6.097616972,4.245699885,
4.551321829,6.198777204,
5.991762451,4.858310857,
3.887228189,3.894682381,
3.860311641,4.329852934,
4.863123139,5.000918495,
6.091188225,6.638003907,
5.878123969,5.445398042,
5.789945663,5.825752196,
3.42602668,5.776610387,
6.539884956,4.547864796,
6.361757953,5.029526048,
5.198613336,6.852658491,
6.064706918,5.784365837,
6.913244694,4.874685754,
6.6382234,5.052721297,
3.63421116,5.50445298,
5.618480992,3.977653361,
1.261998189,-0.337961426,
-2.513101608,1.287154095,
-2.475536737,-2.2819432,
0.971151948,-3.379042719,
-1.985621002,-0.533792135,
2.033043588,-2.558199954,
-0.615702388,0.196308845,
1.26665409,1.8857314,
-1.860017889,-2.573391622,
-3.045299086,-0.905428153,
-0.692287593,-3.311717329,
2.016707672,0.946501383,
0.370974097,-3.811250923,
2.105573054,2.289879405,
-2.682304267,-1.569067777,
2.82895286,0.438402882,
1.246867531,-3.416956,
3.406722694,2.080638147,
1.593600427,0.426791919,
-2.459598378,-2.425465627,
1.706534875,-0.348371287,
-1.350039655,2.890293861,
-2.95331351,1.344185321,
-3.213357784,-2.23416299,
-2.335214271,1.322384398,
1.800678813,2.562790678,
-0.200084662,-0.767525907,
3.718802714,-1.354508878,
1.070287682,1.793531775,
0.630589034,1.664540469,
-0.144577249,1.253307233,
-1.202202106,-1.116806876,
-3.053497348,-0.915462758,
-2.80546286,-0.398203275,
-0.486677868,-2.668922314,
-2.422741803,3.040801855,
2.645579046,0.39582844,
0.908724991,3.182935733,
-2.658095601,2.42157557,
0.856368494,-3.712090047,
-0.453608301,0.928245387,
-2.921947827,2.258270197,
0.3858362,-3.26816143,
1.489322663,-0.438348726,
2.436884125,-2.446772693,
2.300865145,0.975425352,
-2.165051188,-1.691521432,
2.810882214,2.674772023,
-2.525409006,-0.003924856,
-1.059168266,2.421795858,
2.468241206,-1.087551998,
3.407319022,0.608456877,
-2.946197268,1.875705196,
-0.331100401,-0.325731818,
2.395176658,-0.240516541,
-1.176341524,-3.249386171,
-0.596807386,3.785625453,
-2.096873458,-3.079541815,
-0.102778039,-0.041020948,
0.489590526,-0.025041105,
2.49137066,1.952598845,
0.59911681,-2.980713277,
-2.287298902,-2.093369214,
1.293941454,3.703560231,
-3.633098297,-0.793450782,
-0.643527869,-3.783846843,
2.167488448,2.034653359,
1.769349101,-2.327003336,
1.131031425,-3.523712961,
2.146016533,-1.010046793,
0.707731682,-3.167042085,
0.65041423,-3.235013935,
3.258833185,0.913800516,
-0.271073229,1.076747095,
-1.291928915,-3.351514773,
1.776929761,-2.700890057,
0.442541134,-2.073789177,
-2.138682746,-1.231215739,
-2.029237387,0.071013459,
1.451577449,-0.537935671,
0.997757268,1.450787922,
-2.394051528,0.113247315,
3.334523713,2.044141253,
0.787310694,3.670706295,
-1.748381746,0.47641424,
-0.718150046,-2.670383189,
-1.513761831,1.588851909,
0.011209006,-0.142500752,
-0.135686267,1.778227926,
1.739249904,1.084490047,
-3.008983389,-0.731294705,
1.241534059,1.869858819,
2.87027365,-0.589631683,
0.089418239,-3.892655815,
1.266389879,0.729834913,
-0.242288155,-1.697054092,
0.43400364,2.076865275,
-1.529015276,1.270037257,
-1.375038467,-2.078566884,
-1.041927706,0.516502419,
0.183555749,-1.197501787,
-0.11428458,-0.223938762,
2.953318879,-0.711244773,
-3.310887651,1.098229361,
2.928509776,0.143292743,
-0.579480602,-2.632609202,
2.513222011,1.881320045,
-1.688962872,-0.589101438,
-0.599262478,1.578440331,
-1.382352236,0.710797944,
-1.903527945,1.955123819,
1.865169529,2.985223876,
0.340109537,3.330014489,
-2.419106124,-0.657608095,
2.158562218,2.171453031,
-1.80686893,-3.274124958,
0.679131091,-2.082218541,
-0.097253381,2.19171662,
-2.757504993,-1.085124413,
1.621917576,1.938955055,
-2.005786581,2.529848329,
1.914795037,-0.922894188,
3.916588849,-0.109922122,
2.669043164,-2.415452965,
0.150770882,-2.435840013,
1.465029349,-2.486525088,
1.943124853,1.40445443,
1.4402407,1.675017921,
-0.8468471,3.841501504,
1.995162682,-0.818715799,
1.538218744,2.211380489,
2.654713929,1.820199802,
-0.662191848,0.267355138,
-2.166116665,2.540199276,
1.82536174,2.447285244,
-1.98729651,2.957826213,
-2.066279193,-3.336017337,
-0.138859287,-1.951304743,
-2.047090192,2.479270546,
2.937380066,-1.940043336,
-1.787539966,-1.913019743,
1.054661496,0.665899099,
-1.95460927,0.169806348,
2.2045798,-2.129071645,
-1.58445489,1.752937764,
-0.001917434,2.974846527,
-3.660579453,-1.026550719,
-1.454125499,2.661479836,
-0.808479537,-3.646321833,
1.4751426,0.183936892,
