1.856919801,5.018010768
3.920585473,4.304004939
5.273840889,1.459825014
1.945006439,5.662825249
4.141937077,3.542943037
2.122357987,4.901790602
2.526760965,4.073217006
3.403303044,5.510686586
1.645103447,3.54804297
5.41495844,2.42967487
4.79154796,4.328246474
3.285981882,4.249609403
5.061936381,0.99700399
4.409546984,2.249305086
2.705877347,3.406514451
5.127205908,4.824169961
5.246215388,4.961788767
1.605727871,0.37343715
5.510606606,3.204886572
2.7957899,4.281874926
4.179399685,4.820114779
4.227454938,1.419932186
2.982260259,4.628725847
5.682458158,2.937660859
2.523227758,1.834802935
2.374259359,2.258140058
0.777349507,2.390043099
4.183626355,2.402604868
4.490783341,2.667833603
2.065518518,1.516741992
0.284022909,2.208320858
1.00516721,4.153737222
3.673836174,1.259072936
4.907892216,0.799341269
0.971088083,2.221802206
3.09969271,2.314563564
2.693913188,0.185564266
4.816945263,2.594597722
5.476657183,1.869717638
4.877600709,2.49693316
5.861953776,3.000332205
0.305374293,2.797773634
4.473045908,1.836223373
2.894680834,5.096411855
2.478752453,0.773535427
1.191576573,3.894527264
3.152489309,4.837039987
5.499201769,4.442383421
5.500856246,2.341953684
1.162828345,0.756360529
3.180183899,2.037762341
1.979169281,0.980131137
1.866667562,3.116413072
1.480344893,0.416129536
0.939103124,4.704729273
1.487089166,5.072077147
5.219434907,2.179292327
3.452097456,2.605185545
3.894084356,2.617847208
4.168765139,1.798508921
2.260646624,0.983124149
4.331508051,5.609396606
1.962726756,3.351305011
3.447378104,3.666421086
3.508550855,5.091744188
1.42108512,2.469407002
1.101787704,3.624259777
3.866040079,5.141058515
3.90437121,1.661889906
2.451268151,0.731411815
4.241749682,5.477997348
4.263623298,4.70815479
3.464809367,0.045867336
4.436880745,1.75346735
5.238608828,3.399408528
4.561018028,4.418705977
3.344887572,3.413600022
1.19312046,3.279662711
4.283876677,0.692369366
4.860079714,1.580784355
2.586960894,5.322713767
2.801387625,1.778501341
1.124651966,1.782421098
2.207051778,4.154801929
1.151292968,2.455217807
2.746035241,2.218024678
5.720060713,1.895166854
5.787517095,2.818576375
